SBS0_Load,SBS0_SINR,SBS0_PRB,SBS0_Power,SBS1_Load,SBS1_SINR,SBS1_PRB,SBS1_Power,SBS2_Load,SBS2_SINR,SBS2_PRB,SBS2_Power,SBS3_Load,SBS3_SINR,SBS3_PRB,SBS3_Power,SBS4_Load,SBS4_SINR,SBS4_PRB,SBS4_Power,SBS5_Load,SBS5_SINR,SBS5_PRB,SBS5_Power,Throughput,Delay,SINR,EnergyEfficiency,TotalPower,PacketLoss,BackhaulUtilization,SleepRatio,ActiveSBS,Reward
58.2677,15.5687,27,26,29.6506,18.2895,49,26,29.3926,12.4784,44,27,42.9515,8.31074,44,26,56.4953,12.2331,52,28,45.0816,8.95624,45,23,34.4424,0.009,12.6394,0.942956,36.526,2.5,9.30674,0,6,45.9609
33.2608,16.8826,29,31,43.8042,18.2767,48,26,23.5276,5.88806,31,25,52.1294,6.28413,39,25,25.0596,20.8148,44,31,11.0054,1.23135,25,22,37.8428,0.009,11.563,1.00361,37.7069,0.5,5.68137,0,6,59.5611
19.2852,4.19963,20,22,13.5248,18.2347,45,31,38.3116,12.8438,46,29,56.7579,16.3921,55,26,23.9492,17.6956,46,25,34.9258,8.9225,43,25,38.092,0.002,13.0481,1.02282,37.2423,1.5,5.60013,0,6,56.1632
15.2235,12.3532,28,23,16.9525,10.4654,38,29,53.8716,6.39889,46,25,13.4362,14.6562,42,26,42.5542,10.3375,46,29,57.2407,20.7529,59,26,30.0714,0.006,12.494,0.81493,36.9006,4.5,8.55858,0,6,30.3878
21.7312,16.2952,32,30,38.367,6.26935,40,23,34.621,12.2844,46,26,35.0488,21.7804,54,29,25.624,5.87171,36,25,40.3565,13.4437,49,24,28.3437,0.007,12.6574,0.766889,36.9594,4.5,6.61263,0,6,27.4606
12.946,15.1252,20,31,26.4125,17.7996,47,27,15.9127,8.35133,36,26,11.7705,18.1,43,31,26.7679,19.6737,50,26,41.0945,11.2887,47,27,40.4922,0.009,15.0564,1.05678,38.3164,3.5,14.2739,0,6,51.654
17.2621,22.9221,37,30,56.4999,15.7432,55,22,37.2651,4.46918,39,24,17.3927,2.89921,31,24,59.7556,18.1118,57,26,26.3674,17.8887,47,30,38.2618,0.002,13.6724,1.03246,37.059,4.5,7.44382,0,6,44.4544
35.9611,14.7694,33,27,18.2169,15.6865,43,23,28.9385,21.1416,52,26,31.0377,7.45645,39,22,23.8876,14.477,44,23,21.3567,25.5223,53,29,50.5636,0.003,16.5089,1.45502,34.7512,3.5,35.8595,0.166667,5,69.6146
41.1383,17.8134,27,30,31.0558,10.1394,42,22,28.989,14.4598,46,30,47.6104,20.3428,57,28,47.8083,8.69696,46,28,23.9363,7.62306,37,23,46.1902,0.009,13.1792,1.22781,37.6199,1.5,17.4329,0,6,69.5303
53.157,11.6188,32,24,21.6066,14.9088,44,28,31.7463,8.44833,40,27,48.0525,11.1473,49,23,21.3911,17.3053,46,22,47.5009,14.3848,51,29,35.9874,0.002,12.9689,0.984993,36.5357,3.5,8.70775,0,6,44.6669
54.6114,8.78442,30,23,55.1767,17.5928,56,30,10.8388,13.3746,39,24,26.7058,11.7867,43,30,11.0708,19.1494,44,26,49.6055,21.9986,58,29,31.6617,0.006,15.4477,0.841102,37.6432,4.5,6.03119,0,6,32.9991
13.5138,4.7158,21,26,59.7424,20.0386,59,28,14.1704,17.8022,45,26,29.7428,19.9484,50,30,23.1466,12.9086,42,30,42.8044,4.36755,40,23,34.323,0.002,13.2969,0.912199,37.6267,2.5,7.69481,0,6,45.5312
56.7321,11.0113,32,27,16.6568,18.3952,45,24,45.1547,8.64385,44,27,35.9448,10.9872,44,25,49.4225,15.3849,52,31,26.2763,8.42259,38,22,38.914,0.007,12.1408,1.09656,35.4872,2.5,33.5114,0.166667,5,53.2642
33.5,11.9703,30,23,54.0036,19.3089,58,25,13.4692,6.55319,34,26,59.389,12.639,52,27,49.4862,14.5406,52,23,11.2385,22.1661,46,30,40.6619,0.006,14.5297,1.11054,36.6146,1.5,7.1321,0,6,60.704
16.7937,14.235,20,25,43.9592,27.1795,61,31,11.0007,19.5076,44,26,52.7074,11.3812,49,23,55.4926,19.4338,58,25,57.2075,12.5896,52,25,34.0179,0.006,17.3878,0.924267,36.8052,1.5,11.2493,0,6,49.109
42.589,18.8049,37,28,36.017,12.6572,46,27,25.5613,7.15665,37,22,33.7709,13.7257,47,25,58.6212,19.1422,58,28,32.6237,20.3076,51,29,37.4277,0.006,15.299,1.01068,37.0321,3.5,7.53704,0,6,47.0083
50.2787,22.3859,32,30,12.1184,10.441,36,31,35.0564,12.1173,45,31,26.6012,10.907,40,22,59.7028,20.245,59,30,29.2642,12.764,44,31,23.5611,0.002,14.81,0.589981,39.9353,4.5,5.6812,0,6,18.6862
58.599,15.9901,37,29,26.5787,8.26619,38,24,43.8706,15.1297,50,24,26.6121,12.9969,42,28,53.4935,20.6565,59,31,21.9592,13.6413,43,25,25.0958,0.002,14.4468,0.697051,36.0028,4.5,18.6912,0.166667,5,21.7692
34.0661,21.4617,29,28,16.582,11.4724,39,25,17.892,12.0205,39,22,19.9659,14.6438,42,28,34.6016,6.5148,40,24,42.8992,21.4443,56,28,44.3696,0.004,14.5929,1.21166,36.6188,4.5,10.8877,0,6,54.9715
35.7661,4.51595,19,20,36.1986,22.63,50,30,54.8802,7.3708,42,27,35.6355,7.92712,37,24,17.9963,21.2887,43,31,47.4201,11.3187,44,26,38.1516,0.008,12.5085,1.01712,37.5094,0.5,12.0428,0,6,59.9624
55.7914,11.769,33,30,50.9467,7.97469,46,25,29.0622,16.963,48,29,37.4081,3.61018,38,25,42.7728,14.4334,49,26,24.8942,9.31386,39,30,32.9846,0.003,10.6774,0.872035,37.8249,4.5,7.57223,0,6,35.1851
35.52,9.46026,43,23,45.8686,17.6907,52,23,18.7654,8.9828,37,28,41.8718,12.5186,48,24,15.6194,16.9448,44,30,36.1618,14.0012,47,23,36.6142,0.006,13.2664,1.00366,36.4807,2.5,10.8198,0,6,49.6776
50.1074,8.72089,29,20,24.3765,16.5414,45,23,41.0406,14.8922,50,24,57.7161,7.06198,47,27,41.6055,21.954,56,30,16.5873,12.8907,40,27,31.5527,0.004,13.6769,0.863202,36.5531,3.5,7.58186,0,6,37.0629
40.0131,4.98165,25,22,42.3782,17.6521,52,25,27.7162,17.6529,48,30,47.6981,18.5541,55,30,19.1467,7.5795,35,26,44.9155,13.1855,48,30,36.3042,0.003,13.2676,0.998115,36.3728,1.5,32.2725,0.166667,5,52.5483
22.8322,12.8417,24,24,38.8314,16.8375,45,29,43.0794,13.4707,44,30,34.4375,19.6973,47,27,25.5528,9.80954,34,24,44.3104,10.9554,41,25,41.0654,0.008,13.9354,1.10646,37.1141,0.5,11.499,0,6,65.0956
58.1644,7.49307,29,26,21.3037,12.4651,42,25,59.3067,21.9164,60,29,11.3731,9.98245,35,22,37.9861,13.9646,47,24,59.5505,15.677,55,26,24.275,0.006,13.5831,0.668431,36.3164,1.5,4.7227,0,6,32.683
10.7251,21.1432,35,27,30.5524,21.1185,52,27,20.619,8.9135,39,24,14.1136,17.1257,44,29,30.3805,9.83639,41,25,55.6505,21.9719,60,28,37.7666,0.009,16.6849,1.02085,36.9951,2.5,9.57182,0,6,51.5249
34.4958,1.50837,16,20,46.2171,13.6319,44,27,53.8655,15.8288,50,24,23.5841,15.2332,39,27,24.7878,14.5294,39,28,13.2572,7.0475,28,26,28.0586,0.002,11.2965,0.77121,36.3826,0.5,8.18704,0,6,43.0914
39.3186,10.6193,29,23,40.2358,11.9549,47,23,56.4386,17.3945,56,23,38.0201,11.8544,45,28,22.9657,11.3488,41,26,40.7277,17.3823,52,31,40.5853,0.007,13.4257,1.10027,36.8866,3.5,9.75234,0,6,52.4017
10.8416,14.8534,29,26,27.6966,11.9037,43,22,14.5866,8.0368,36,25,56.2914,15.5461,54,23,32.33,23.4137,54,29,20.2719,17.7418,46,27,47.3192,0.002,15.2493,1.30113,36.3679,3.5,13.5229,0,6,64.0627
27.0625,22.9779,29,30,53.7941,16.3557,55,30,15.149,18.0903,45,31,47.459,19.095,56,29,36.4544,8.74734,42,25,43.591,3.72545,40,23,36.1018,0.007,14.8319,0.936033,38.569,2.5,11.3958,0,6,48.1786
42.0904,18.2672,37,29,57.2378,19.3665,58,28,54.5013,14.5912,54,23,50.8362,18.6313,55,31,15.2914,6.57067,34,23,15.1073,23.4095,50,30,45.5138,0.007,16.8061,1.24412,36.5833,2.5,45.4905,0.166667,5,63.8973
55.0787,9.49547,31,27,50.0954,6.37328,44,25,26.1453,13.236,42,31,47.4287,22.8795,59,28,11.2895,16.2683,41,26,32.1464,19.0862,50,27,27.7727,0.006,14.5564,0.738507,37.6066,4.5,9.22805,0,6,26.2518
23.8196,17.311,33,24,54.4473,22.3268,61,30,13.7693,19.3959,46,28,15.4745,8.63041,36,27,11.6568,13.4127,39,28,56.5174,9.82181,49,23,35.0509,0.006,15.1498,0.941879,37.2138,3.5,12.6119,0,6,42.726
50.5021,20.3687,40,30,22.1435,12.7872,42,24,26.0691,19.2169,48,31,33.6949,15.6859,49,31,29.883,3.51119,36,22,31.8735,24.1576,54,31,52.353,0.007,15.9546,1.336,39.1865,1.5,15.3402,0,6,79.5873
35.9177,11.9751,45,29,31.9867,11.7054,43,30,37.4075,6.84872,41,23,27.11,8.21951,40,24,56.8895,20.5679,59,30,22.4678,10.0284,40,28,44.1103,0.005,11.5575,1.1646,37.876,3.5,16.8309,0,6,57.9222
43.1711,21.1866,30,27,21.7438,11.4705,41,23,33.3429,9.32607,43,29,22.6603,12.3257,42,29,14.2206,12.4129,40,27,55.4548,19.7499,58,31,26.1194,0.008,14.4119,0.686458,38.0495,3.5,6.97633,0,6,27.3775
45.8029,8.52111,28,26,19.3798,17.9438,45,26,18.1564,22.129,48,28,25.5675,26.0741,54,30,17.5335,12.059,39,22,53.1585,17.1021,54,26,52.0129,0.002,17.3049,1.40637,36.9838,3.5,12.1616,0,6,71.9367
54.8663,9.37475,31,22,18.1463,16.1748,43,30,57.5558,6.0297,46,26,44.9875,11.9453,47,24,40.4933,20.3829,55,29,53.1433,10.1863,48,23,29.5076,0.008,12.349,0.835869,35.3016,3.5,23.7168,0.166667,5,33.3726
16.4116,19.0044,24,31,44.9966,7.74749,43,22,11.3417,21.5736,46,29,23.5603,4.41912,34,24,52.483,11.2299,49,23,11.8888,12.4932,38,24,38.2932,0.006,12.7446,1.03737,36.9136,4.5,10.6797,0,6,44.4353
18.7123,23.1292,37,31,45.9751,27.6112,61,31,54.4171,7.67236,47,23,44.1319,12.3623,48,24,34.8416,4.52626,39,24,51.2646,16.1285,53,23,41.7054,0.005,15.2383,1.11454,37.4193,1.5,12.169,0,6,62.0909
33.5206,12.8709,26,29,10.6733,13.8782,34,29,53.7787,17.2627,51,28,24.2732,9.88427,34,25,14.6723,5.34035,28,26,12.1358,6.99894,28,27,21.7423,0.009,11.0392,0.580798,37.4351,0.5,4.20146,0,6,32.0939
50.8427,8.66658,24,26,23.1267,6.46781,31,23,24.3998,22.0934,45,27,20.8871,20.275,44,26,25.177,20.0955,44,25,44.5988,13.6285,44,26,42.6044,0.009,15.2045,1.17655,36.2113,0.5,11.3728,0,6,68.036
54.1015,22.6266,33,30,32.9041,11.935,43,22,29.9396,6.31315,38,23,11.2456,19.1574,44,29,17.585,10.8279,38,30,36.5565,22.0773,54,30,34.9546,0.002,15.4896,0.916184,38.1523,3.5,8.66929,0,6,42.439
40.9266,8.12549,28,24,13.3148,15.5136,40,26,13.9882,18.1289,45,28,48.8402,20.9825,57,26,50.7158,16.9883,54,27,18.5155,13.8126,41,25,33.8707,0.008,15.5919,0.928072,36.4958,3.5,12.9238,0,6,40.8832
51.2395,23.3821,43,29,14.2863,10.2816,38,27,33.6969,14.5321,48,23,41.4877,17.2899,52,30,27.9324,22.7803,53,31,58.4488,13.2931,52,24,48.969,0.006,16.9265,1.28848,38.0052,1.5,12.1019,0,6,74.3278
58.3603,12.098,33,27,49.918,10.7258,48,28,21.0605,14.5882,44,26,25.8528,18.8788,47,31,37.6983,6.63407,40,23,16.2529,5.80435,34,25,33.2384,0.009,11.4549,0.890993,37.3049,4.5,5.28101,0,6,35.7978
11.3134,6.75383,17,22,39.9455,6.86065,36,28,51.0733,10.4273,43,25,56.0136,20.3704,54,31,16.8809,19.1737,41,31,57.5191,9.97029,44,28,32.8709,0.008,12.2594,0.859269,38.2545,0.5,10.87,0,6,50.754
34.3281,12.1073,25,30,23.319,9.58393,34,24,13.5366,8.46876,31,23,23.8084,13.8581,38,25,35.9279,23.6567,51,29,33.1651,13.6206,40,25,44.1825,0.008,13.5492,1.24889,35.3775,0.5,34.6458,0.166667,5,70.3553
13.2999,9.96428,30,24,22.0322,17.2467,41,27,52.23,10.6717,43,28,46.9902,23.0731,54,28,15.0882,11.2442,34,27,51.6584,19.4727,51,29,46.8065,0.005,15.2788,1.25454,37.3098,0.5,15.189,0,6,74.7805
55.7054,2.9714,25,22,50.451,11.6092,49,25,57.9299,3.99318,44,26,30.0926,10.7788,42,24,15.8988,17.5876,44,31,52.5831,12.6343,50,30,32.6567,0.005,9.92908,0.873573,37.3829,3.5,8.55784,0,6,38.7013
13.5672,6.46621,22,28,37.5759,19.7768,52,26,53.4896,2.14681,42,23,32.2616,9.54725,41,28,36.9395,5.80749,40,24,20.0577,11.942,41,30,44.3857,0.004,9.2811,1.19603,37.1107,2.5,11.8552,0,6,62.8023
49.4682,11.7657,32,27,12.5904,5.40756,31,22,38.9347,14.9356,48,29,44.116,13.0738,48,22,40.019,18.0527,53,26,11.551,17.5296,42,29,35.0467,0.004,13.4608,0.952229,36.8049,4.5,9.14962,0,6,38.949
18.8892,23.8204,45,31,42.6429,14.2278,44,26,49.3312,7.55473,40,24,21.8957,14.5953,39,24,23.0838,23.8786,47,28,39.9539,15.6911,44,22,44.5964,0.003,16.628,1.20698,36.9489,0.5,12.1928,0,6,71.2137
31.1621,12.4013,30,27,13.3954,15.5179,42,25,16.4694,15.7698,43,25,30.0812,10.4005,42,25,46.065,11.5202,47,25,27.7501,13.7258,45,27,27.79,0.004,13.2226,0.799316,34.7673,3.5,27.79,0.166667,5,30.4445
15.3058,14.4084,29,26,34.4674,18.6968,51,31,53.6465,15.0482,54,24,24.3388,17.7112,46,31,24.0023,11.1773,41,30,42.28,15.7214,51,30,34.6686,0.006,15.4605,0.885145,39.1671,4.5,10.7962,0,6,37.5968
52.5524,19.4616,39,23,21.2333,17.0376,46,26,29.2914,25.1211,55,26,20.7601,9.73404,39,23,32.8137,7.86667,40,25,14.5109,9.75387,37,25,48.1413,0.008,14.8292,1.34369,35.8277,4.5,9.0248,0,6,61.7845
19.4202,3.47041,20,23,53.6667,17.4674,56,27,50.8253,10.4233,48,26,26.4038,15.9506,45,25,26.4579,6.97103,37,24,27.4206,12.7454,44,31,31.0947,0.002,11.1713,0.842099,36.9252,4.5,10.9612,0,6,32.0859
29.5806,10.0536,37,27,54.2395,17.8141,52,24,38.296,11.263,40,23,22.51,9.2663,34,26,48.2099,13.1465,45,29,46.2486,9.61798,40,25,36.4241,0.006,11.8603,0.998999,36.4606,0.5,9.09874,0,6,57.4083
29.5613,24.992,41,31,52.0579,8.71841,46,29,21.6111,9.18857,39,27,26.4182,9.22213,39,27,47.437,15.2154,52,31,15.0653,7.02062,35,22,44.6521,0.003,12.3928,1.16061,38.473,4.5,6.87852,0,6,54.9638
52.3617,10.3514,31,27,35.2667,11.745,45,28,30.2604,9.34357,41,29,26.7108,20.6633,51,30,16.7093,14.0893,41,28,31.2742,7.61242,39,28,41.4038,0.008,12.3008,1.0842,38.1884,1.5,6.2691,0,6,61.4961
26.3297,22.7539,46,31,32.4786,9.06716,36,29,12.1894,12.4668,33,25,49.6541,12.0155,44,30,16.4336,2.51354,26,24,56.1933,16.1332,50,31,44.2338,0.008,12.4917,1.13771,38.8796,0.5,11.252,0,6,69.9645
29.7211,10.7412,28,24,59.6614,17.6524,56,30,25.0765,18.7252,47,27,20.4667,8.37766,38,29,26.6903,10.1168,42,26,33.9712,18.0562,51,26,36.6879,0.006,13.9449,0.98246,37.3429,2.5,11.8501,0,6,49.5186
44.1698,9.71343,29,30,28.5659,11.8502,43,27,17.5477,18.5582,45,30,34.5428,9.81343,43,27,10.2579,18.8075,43,30,38.8221,5.04602,39,26,31.9405,0.004,12.2981,0.831773,38.4005,3.5,7.10516,0,6,37.2597
21.1368,21.5811,37,29,17.4275,18.321,45,30,42.6401,12.1162,47,31,57.5797,11.0493,50,31,46.91,12.5211,50,31,32.2896,2.66623,35,25,43.2506,0.004,13.0425,1.12669,38.3873,2.5,32.3375,0.166667,5,59.8282
15.9928,15.4345,30,27,18.9131,18.9108,46,28,12.5189,11.3546,37,24,32.5179,19.3086,50,29,25.5509,8.1832,38,23,16.2117,14.4124,41,29,38.235,0.005,14.6007,1.02861,37.1715,2.5,10.1732,0,6,52.2775
57.3289,17.7647,38,28,20.6596,12.5538,42,22,17.3177,29.9015,55,31,18.3732,1.43531,30,22,39.0292,16.4836,49,30,42.5107,5.23889,41,22,48.4037,0.002,13.8963,1.29542,37.3654,4.5,16.8068,0,6,61.4655
12.3067,7.8669,23,26,43.5947,14.3364,49,24,35.6158,28.1982,60,29,59.3069,13.7781,53,26,41.5819,9.64559,45,23,40.7133,9.04966,45,24,55.4098,0.002,13.8125,1.52676,36.2924,2.5,15.3303,0,6,81.9555
31.7612,22.144,52,29,13.1205,15.4093,40,25,47.0569,14.9614,52,22,11.1512,21.7643,46,28,43.3794,12.9142,48,29,53.7883,8.95271,49,25,41.9594,0.005,16.0243,1.13372,37.0106,4.5,10.0825,0,6,50.7206
35.2095,8.08655,27,25,24.3999,16.6583,45,31,21.1854,11.9591,41,29,15.0789,8.17803,36,26,40.1035,11.3886,47,31,48.7621,8.03277,46,27,32.9426,0.006,10.7172,0.889676,37.0277,2.5,24.5354,0.166667,5,42.8031
16.1924,10.4406,26,25,39.0368,11.7113,45,27,34.0471,7.79244,42,25,28.1224,11.8816,43,24,11.0775,19.864,44,31,56.7426,18.7146,57,29,38.8431,0.005,13.4008,1.03753,37.4381,4.5,12.7238,0,6,45.1632
18.3135,16.0468,31,29,57.3001,13.6247,53,30,25.7253,8.80417,38,29,17.8209,13.5626,41,31,40.3284,6.75454,43,25,12.7727,11.9719,37,23,30.2464,0.005,11.7941,0.78842,38.3633,1.5,10.1471,0,6,42.2785
38.888,23.8224,41,28,47.4713,13.5009,51,24,52.6818,20.4808,57,25,29.8952,21.1643,52,25,26.6389,19.0508,48,26,56.4844,15.9386,55,24,42.8846,0.005,18.9929,1.18584,36.1639,1.5,6.81362,0,6,64.6911
38.0367,12.985,21,23,56.828,16.4686,55,28,37.5361,27.0316,59,30,40.5742,22.2611,57,29,29.2591,8.59518,40,28,41.7229,6.99966,43,23,57.9437,0.003,15.7235,1.54701,37.4553,2.5,17.6486,0,6,85.7508
28.4818,20.5387,37,31,44.9952,4.92039,41,25,59.7888,14.0854,53,23,23.4843,21.2993,50,28,32.4643,7.72367,39,23,16.7756,13.4761,41,22,44.0674,0.002,13.6739,1.19867,36.7637,1.5,13.4812,0,6,66.335
40.8104,13.8495,23,30,53.1613,17.4456,54,30,13.7735,6.92893,35,27,16.5038,19.4263,46,31,23.7507,15.8286,45,31,55.2969,9.18253,49,26,36.2177,0.006,13.7769,0.91883,39.4171,4.5,13.1681,0,6,40.0987
47.8052,3.28928,41,25,45.0744,7.50345,43,22,25.3915,17.181,46,29,28.6731,16.3021,47,24,21.8828,15.1981,44,30,17.7032,8.99455,37,28,30.1104,0.008,11.4114,0.810482,37.1512,4.5,7.57608,0,6,30.41
25.8635,7.05075,24,25,32.8487,21.853,52,31,52.2837,13.4709,51,29,16.0822,22.9315,49,30,49.3662,13.5632,51,30,30.5887,11.9336,43,23,45.6925,0.002,15.1338,1.18469,38.569,4.5,11.8399,0,6,56.5656
36.0564,21.3297,39,26,53.2227,12.0093,49,22,18.2255,15.5673,43,26,38.8159,18.805,51,26,40.2492,14.4276,49,27,29.0993,17.9203,49,24,40.5685,0.004,16.6765,1.12362,36.1052,3.5,10.2446,0,6,52.6259
22.4302,14.5831,44,30,54.6084,10.3845,50,27,14.0841,22.8243,49,28,22.4485,4.63265,35,22,37.5692,22.8042,55,28,30.9983,7.1958,39,22,46.8925,0.004,13.7374,1.26463,37.0801,2.5,11.7137,0,6,67.1179
37.69,12.2834,21,28,40.8867,3.20818,39,25,48.4734,9.07655,47,27,10.5491,16.0439,41,31,15.8492,11.0231,38,31,19.4796,13.1922,40,28,30.2485,0.004,10.8046,0.783698,38.5972,3.5,7.24342,0,6,34.3173
59.5578,2.82128,25,21,38.0534,9.90688,43,23,59.3706,17.9154,57,23,26.9204,21.1183,52,31,47.9965,13.7838,51,25,29.302,15.9827,47,24,43.7595,0.009,13.5881,1.20379,36.3513,1.5,14.6099,0,6,65.8781
12.5301,8.35038,18,22,50.7547,22.7034,54,31,11.7172,9.35366,30,28,35.038,12.8463,41,26,50.0147,22.3326,54,30,19.4448,14.817,37,25,30.9829,0.004,15.0672,0.820463,37.7627,0.5,3.78535,0,6,47.8835
28.1225,13.8433,31,24,46.4928,12.8279,48,27,55.9341,5.66883,46,22,12.8517,9.49156,35,23,42.264,17.3561,52,22,50.1485,11.1497,49,26,35.4084,0.004,11.7229,1.03633,34.167,1.5,24.1354,0.166667,5,51.9259
20.9541,12.408,24,31,46.9841,4.74664,38,23,18.7799,15.0051,37,30,42.6596,9.30752,40,29,36.1915,19.8237,47,28,37.9024,11.5874,40,24,35.8554,0.006,12.1464,0.940224,38.1349,0.5,8.44053,0,6,55.9709
33.693,16.5551,34,26,21.1015,15.722,45,29,46.1059,6.69399,43,27,23.3878,10.9855,40,28,45.3002,17.4154,52,30,47.5561,9.30014,47,22,33.5468,0.003,12.7787,0.894985,37.4831,3.5,5.37824,0,6,40.3051
56.3535,18.9466,40,30,23.9836,9.60251,39,29,56.3067,14.3145,53,30,42.0628,10.4806,46,29,28.2042,11.211,43,23,20.9627,2.8688,33,24,28.611,0.004,11.2373,0.752141,38.0394,3.5,3.86913,0,6,31.7544
37.0556,19.9353,37,27,46.4489,19.3842,54,25,56.131,14.8308,54,26,24.3837,14.0321,43,28,25.5879,15.8542,45,29,29.7131,18.0025,49,26,37.8371,0.008,17.0065,1.02155,37.0389,3.5,12.6936,0,6,47.5441
41.6877,9.13372,29,22,29.293,17.0688,48,24,38.655,8.91024,43,25,30.8612,15.6987,47,26,34.6377,9.97907,43,30,20.3034,11.8815,41,29,36.0108,0.006,12.112,0.975419,36.9183,1.5,9.80688,0,6,52.5419
46.7871,16.9052,37,30,55.2482,8.72305,48,24,17.8226,15.9402,43,26,42.8182,7.75181,43,25,27.1878,13.7059,45,22,19.4086,15.2266,42,24,28.0358,0.004,13.0421,0.770741,36.3752,4.5,6.33479,0,6,27.0996
30.6969,18.6347,35,25,42.4632,14.6253,50,30,36.0464,19.2488,52,29,29.6658,12.7161,44,26,32.8851,13.0655,44,22,30.0317,11.1398,43,31,35.4363,0.009,14.905,0.934352,37.9261,3.5,8.54464,0,6,43.2939
45.7584,13.2131,32,28,49.8307,11.3225,49,23,47.2126,15.7776,53,31,30.3991,5.7528,38,26,20.7479,21.0097,49,26,12.0528,12.845,38,30,42.9894,0.005,13.3201,1.13472,37.8856,2.5,12.3875,0,6,60.1344
26.3537,24.4615,53,31,15.3436,9.37161,37,28,15.4821,2.25508,31,22,16.5081,15.8524,43,28,38.1087,5.69427,40,22,55.8278,11.9579,51,26,46.0557,0.005,11.5988,1.23686,37.2359,3.5,14.807,0,6,61.5304
48.4503,14.241,34,22,31.4895,10.7158,42,26,11.7386,24.1283,48,30,15.9625,15.3908,42,24,23.094,19.5913,48,24,32.8595,6.81588,39,22,43.9909,0.002,15.1472,1.21463,36.2175,4.5,13.1678,0,6,54.401
50.1131,13.5934,34,24,47.6991,14.3423,51,30,12.5054,21.2028,46,31,15.1595,15.4867,42,31,52.4659,12.6384,50,22,39.8946,12.0203,45,26,35.9048,0.004,14.8807,0.974995,36.8256,4.5,29.1012,0.166667,5,39.8181
31.5872,8.95786,27,23,51.9467,8.03748,46,24,49.1162,18.4363,55,25,48.1723,14.1555,51,27,39.2395,13.3959,47,28,17.0478,19.1375,46,24,38.8416,0.002,13.6868,1.07445,36.1503,4.5,6.40089,0,6,45.7639
21.173,13.5207,30,23,31.426,24.8426,55,31,43.78,8.59503,44,23,37.4404,10.7053,44,27,57.8951,5.8399,46,25,32.0503,15.4065,46,25,53.2087,0.009,13.1517,1.44622,36.7916,2.5,15.0205,0,6,77.9439
32.5372,7.3633,25,23,22.2752,18.0546,47,24,29.4943,19.4928,50,29,34.5432,11.9852,45,25,44.6815,12.7652,48,24,30.3009,15.4638,46,29,38.6458,0.003,14.1875,1.0557,36.6068,1.5,10.954,0,6,57.1421
42.436,19.6878,38,30,53.8639,14.336,53,25,31.4691,12.0427,43,30,50.3838,13.3953,51,22,20.9877,9.81322,39,31,33.3491,17.9387,51,29,40.6318,0.006,14.5356,1.0546,38.528,2.5,11.8557,0,6,55.9166
30.7293,16.3967,33,26,51.798,11.3228,49,23,42.7166,19.979,54,30,20.3003,12.7535,42,29,12.3074,11.673,37,24,16.338,15.175,42,27,26.9124,0.009,14.55,0.724537,37.1443,3.5,3.63943,0,6,29.0392
42.6735,14.8832,24,29,34.2469,17.4595,50,26,16.2069,16.2694,43,31,23.2923,22.0174,50,26,45.4327,13.1834,48,28,23.3981,7.6978,37,22,45.5082,0.007,15.2518,1.20907,37.6389,1.5,10.8976,0,6,68.5619
27.6212,18.6595,30,30,15.8159,7.68833,30,25,28.9284,5.79169,33,22,36.3911,13.7109,42,29,56.2787,24.3996,57,28,42.9828,17.0818,47,30,34.1127,0.006,14.5553,0.900072,37.9,0.5,6.94256,0,6,53.0994
14.6982,4.57508,33,25,23.8656,16.8497,46,28,15.9302,20.2212,47,27,33.8259,4.46237,39,22,56.1924,22.2201,60,30,24.3667,9.43563,39,24,35.2759,0.005,12.9607,0.957075,36.8581,3.5,8.81193,0,6,43.3325
42.5911,5.55252,36,24,52.3452,11.6492,44,30,23.5594,8.71448,33,28,17.8034,20.6399,42,26,48.1046,17.6177,49,27,31.0194,1.20089,29,24,34.736,0.004,10.8958,0.937982,37.0326,0.5,8.67705,0,6,54.3649
24.589,26.3096,54,29,55.9718,4.18676,44,22,47.5023,20.8605,57,27,56.4732,4.98044,45,22,13.9004,21.3483,48,28,15.6876,3.00551,31,22,50.5673,0.005,13.4485,1.38914,36.4019,2.5,13.2016,0,6,73.6308
43.1756,7.73418,20,22,41.9842,22.347,52,29,16.5808,6.3436,29,24,20.5113,7.159,32,25,44.662,16.3595,46,30,36.5931,15.0314,43,25,47.0231,0.006,12.4958,1.27654,36.8365,0.5,13.3285,0,6,75.3702
49.6955,18.2294,33,23,53.4026,18.7922,52,31,19.6023,13.5338,36,24,26.6176,20.8594,44,30,19.0503,12.442,35,23,36.5409,15.2004,43,28,41.3572,0.005,16.5095,1.14753,36.0401,0.5,36.0988,0.166667,5,65.2248
24.2959,7.20554,20,23,27.23,6.72242,39,23,12.0478,13.0829,38,27,56.3543,14.656,54,24,53.0766,14.7701,52,28,16.3573,12.6087,40,26,22.8187,0.003,11.5076,0.630692,36.1805,1.5,8.34019,0,6,30.114
